"Company Name",Website,"Job Title","Job URL"
"GXO Logistics, Inc",https://gxo.com/,"WH Lead - 3rd Shift",https://jobs.gxo.com/job/Pryor-WH-Lead-3rd-Shift-OK-74361/1185329000/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operative",https://jobs.gxo.com/job/Warrington-Warehouse-Operative/1185192300/
"GXO Logistics, Inc",https://gxo.com/,"Order Planning Specialist - Memphis, TN",https://jobs.gxo.com/job/Memphis-Order-Planning-Specialist-Memphis%2C-TN-TN-38118/1196894500/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Port-Allen-Lead-1st-Shift-LA-70767/1196827900/
"GXO Logistics, Inc",https://gxo.com/,"Hazmat Driver CDL - Weekend Day Shift",https://jobs.gxo.com/job/Tanner-Hazmat-Driver-CDL-Weekend-Day-Shift-AL-35671/1196921500/
"GXO Logistics, Inc",https://gxo.com/,"Lead - Weekend Day Shift",https://jobs.gxo.com/job/Lithia-Springs-Lead-Weekend-Day-Shift-GA-30122/1196662300/
"GXO Logistics, Inc",https://gxo.com/,"Administrative Assistant - 1st Shift",https://jobs.gxo.com/job/Union-City-Administrative-Assistant-1st-Shift-GA-30291/1196842000/
"GXO Logistics, Inc",https://gxo.com/,"Manager, Application Development (Java) - Remote",https://jobs.gxo.com/job/High-Point-Manager%2C-Application-Development-%28Java%29-Remote-NC-27265/1196748600/
"GXO Logistics, Inc",https://gxo.com/,"Forklift Operator - 3rd Shift",https://jobs.gxo.com/job/Richmond-Forklift-Operator-3rd-Shift-VA-23224/1196662900/
"GXO Logistics, Inc",https://gxo.com/,"Driver Non-CDL - Weekend Night Shift",https://jobs.gxo.com/job/Hillsboro-Driver-Non-CDL-Weekend-Night-Shift-OR-97124/1196923500/
"GXO Logistics, Inc",https://gxo.com/,"Transport Supervisor",https://jobs.gxo.com/job/Andover-Transport-Supervisor/1196885100/
"GXO Logistics, Inc",https://gxo.com/,"Class 2 Driver",https://jobs.gxo.com/job/Swadlincote-Class-2-Driver/1196674400/
"GXO Logistics, Inc",https://gxo.com/,"QHSE Administrator",https://jobs.gxo.com/job/Bradford-QHSE-Administrator/1196706300/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Administrator",https://jobs.gxo.com/job/Croydon-Warehouse-Administrator/1196677100/
"GXO Logistics, Inc",https://gxo.com/,"Material Handler - 1st Shift",https://jobs.gxo.com/job/Tanner-Material-Handler-1st-Shift-AL-35671/1196793900/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 2nd Shift",https://jobs.gxo.com/job/Olathe-Lead-2nd-Shift-KS-66061/1196825900/
"GXO Logistics, Inc",https://gxo.com/,"Lead II - 3rd Shift",https://jobs.gxo.com/job/Durham-Lead-II-3rd-Shift-NC-27703/1196775000/
"GXO Logistics, Inc",https://gxo.com/,"Operations Supervisor - 1st Shift",https://jobs.gxo.com/job/West-Jefferson-Operations-Supervisor-1st-Shift-OH-43162/1197012400/
"GXO Logistics, Inc",https://gxo.com/,"Human Resources Manager",https://jobs.gxo.com/job/Cowpens-Human-Resources-Manager-SC-29330/1197102400/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operative",https://jobs.gxo.com/job/Bristol-Warehouse-Operative/1140597300/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 2nd Shift - Whitestown, IN",https://jobs.gxo.com/job/Whitestown%2C-IN-Lead-2nd-Shift-Whitestown%2C-IN-IN-46075/1196246900/
"GXO Logistics, Inc",https://gxo.com/,"Lead 1 - 2nd Shift - Lebanon, IN",https://jobs.gxo.com/job/Lebanon%2C-IN-Lead-1-2nd-Shift-Lebanon%2C-IN-IN-46052/1196247300/
"GXO Logistics, Inc",https://gxo.com/,"Lead I - 2nd Shift - Lebanon, IN",https://jobs.gxo.com/job/Lebanon%2C-IN-Lead-I-2nd-Shift-Lebanon%2C-IN-IN-46052/1196248200/
"GXO Logistics, Inc",https://gxo.com/,"Lead, Quality Systems - 1st Shift",https://jobs.gxo.com/job/Omaha-Lead%2C-Quality-Systems-1st-Shift-NE-68138/1196269400/
"GXO Logistics, Inc",https://gxo.com/,"Data Center Logistics Associate - 1st Shift",https://jobs.gxo.com/job/Council-Bluffs-Data-Center-Logistics-Associate-1st-Shift-IA-51503/1196173700/
"GXO Logistics, Inc",https://gxo.com/,"Senior Manager, HR Technology (Remote)",https://jobs.gxo.com/job/High-Point-Senior-Manager%2C-HR-Technology-%28Remote%29-NC-27235/1196538700/
"GXO Logistics, Inc",https://gxo.com/,"Customer Service Representative - 1st Shift",https://jobs.gxo.com/job/Lancaster-Customer-Service-Representative-1st-Shift-PA-17601/1196157400/
"GXO Logistics, Inc",https://gxo.com/,"Inventory Specialist - 1st Shift",https://jobs.gxo.com/job/Lancaster-Inventory-Specialist-1st-Shift-PA-17601/1196156900/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse First Line Manager (Tuesday - Saturday Rotation) FTC-12 | ASOS | Doncaster",https://jobs.gxo.com/job/Doncaster-Warehouse-First-Line-Manager-%28Tuesday-Saturday-Rotation%29-FTC-12-ASOS-Doncaster/1196169800/
"GXO Logistics, Inc",https://gxo.com/,"DC Logistics Associate - 2nd Shift",https://jobs.gxo.com/job/Pryor-DC-Logistics-Associate-2nd-Shift-OK-74361/1196174500/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 2nd Shift",https://jobs.gxo.com/job/Pryor-Lead-2nd-Shift-OK-74361/1196157600/
"GXO Logistics, Inc",https://gxo.com/,"Loss Prevention Agent - 1st, 2nd, & 3rd Shifts - Lebanon, IN",https://jobs.gxo.com/job/Lebanon-Loss-Prevention-Agent-1st%2C-2nd%2C-&-3rd-Shifts-Lebanon%2C-IN-IN-46052/1196396300/
"GXO Logistics, Inc",https://gxo.com/,"Lead - Weekend Day Shift",https://jobs.gxo.com/job/Louisville-Lead-Weekend-Day-Shift-KY-40258/1196157800/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 3rd Shift",https://jobs.gxo.com/job/San-Bernardino-Lead-3rd-Shift-CA-92407/1196174300/
"GXO Logistics, Inc",https://gxo.com/,"Inventory Specialist III - Weekend Night Shift - Lebanon, IN",https://jobs.gxo.com/job/Lebanon-Inventory-Specialist-III-Weekend-Night-Shift-Lebanon%2C-IN-IN-46052/1196252900/
"GXO Logistics, Inc",https://gxo.com/,"Data Center Logistics Associate - 1st Shift",https://jobs.gxo.com/job/Council-Bluffs-Data-Center-Logistics-Associate-1st-Shift-IA-51503/1196174100/
"GXO Logistics, Inc",https://gxo.com/,"Senior Warehouse Manager - 1st Shift",https://jobs.gxo.com/job/Avon-Senior-Warehouse-Manager-1st-Shift-NY-14414/1185030100/
"GXO Logistics, Inc",https://gxo.com/,"Contract Administrator",https://jobs.gxo.com/job/High-Point-Contract-Administrator-NC-27265/1184812200/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Clerk - Multiple Shifts",https://jobs.gxo.com/job/Simi-Valley-Warehouse-Clerk-Multiple-Shifts-CA-93065/1184744300/
"GXO Logistics, Inc",https://gxo.com/,"Senior Analyst, Supply Chain Systems - 1st Shift",https://jobs.gxo.com/job/Indianapolis-Senior-Analyst%2C-Supply-Chain-Systems-1st-Shift-IN-46118/1142324300/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Wilmer-Lead-1st-Shift-TX-75172/1184530000/
"GXO Logistics, Inc",https://gxo.com/,"Chef de Partie",https://jobs.gxo.com/job/Milton-Keynes-Chef-de-Partie/1184545000/
"GXO Logistics, Inc",https://gxo.com/,"Transport Administrator",https://jobs.gxo.com/job/Northampton-Transport-Administrator/1184167100/
"GXO Logistics, Inc",https://gxo.com/,"Class 1 Driver",https://jobs.gxo.com/job/Newark-Class-1-Driver/1184072700/
"GXO Logistics, Inc",https://gxo.com/,"Class 1 Driver",https://jobs.gxo.com/job/Newark-Class-1-Driver/1184072900/
"GXO Logistics, Inc",https://gxo.com/,"System and Reporting Manager",https://jobs.gxo.com/job/Peterborough-System-and-Reporting-Manager/1184096300/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Administrator",https://jobs.gxo.com/job/Croydon-Warehouse-Administrator/1184144800/
"GXO Logistics, Inc",https://gxo.com/,"Clerk III - 2nd Shift",https://jobs.gxo.com/job/Brownstown-Clerk-III-2nd-Shift-MI-48183/1195513000/
"GXO Logistics, Inc",https://gxo.com/,"Lead, Quality Systems - 1st Shift",https://jobs.gxo.com/job/Omaha-Lead%2C-Quality-Systems-1st-Shift-NE-68142/1195499900/
"GXO Logistics, Inc",https://gxo.com/,"Data Center Logistics Associate - 1st Shift",https://jobs.gxo.com/job/Council-Bluffs-Data-Center-Logistics-Associate-1st-Shift-IA-51503/1195512300/
"GXO Logistics, Inc",https://gxo.com/,"Data Center Logistics Associate - 1st Shift",https://jobs.gxo.com/job/Council-Bluffs-Data-Center-Logistics-Associate-1st-Shift-IA-51503/1195512500/
"GXO Logistics, Inc",https://gxo.com/,"Data Center Logistics Associate - Weekend Day Shift",https://jobs.gxo.com/job/Council-Bluffs-Data-Center-Logistics-Associate-Weekend-Day-Shift-IA-51503/1195511900/
"GXO Logistics, Inc",https://gxo.com/,"Forklift Operator II - 1st Shift",https://jobs.gxo.com/job/Monroe-Forklift-Operator-II-1st-Shift-NH-08831/1195523100/
"GXO Logistics, Inc",https://gxo.com/,"Class 1 Driver",https://jobs.gxo.com/job/Swindon-Class-1-Driver/1195520300/
"GXO Logistics, Inc",https://gxo.com/,"Stock Field Auditor",https://jobs.gxo.com/job/Wellingborough-Stock-Field-Auditor/1195532900/
"GXO Logistics, Inc",https://gxo.com/,"Operations Supervisor - 3rd Shift",https://jobs.gxo.com/job/Tracy-Operations-Supervisor-3rd-Shift-CA-95304/1195757700/
"GXO Logistics, Inc",https://gxo.com/,"Team Leader",https://jobs.gxo.com/job/Nottingham-Team-Leader/1171708300/
"GXO Logistics, Inc",https://gxo.com/,"Driver CDL - Weekend Day Shift",https://jobs.gxo.com/job/Omaha-Driver-CDL-Weekend-Day-Shift-NE-68142/1205285400/
"GXO Logistics, Inc",https://gxo.com/,"Maintenance Technician - 1st Shift",https://jobs.gxo.com/job/Flowery-Branch-Maintenance-Technician-1st-Shift-GA-30542/1205343700/
"GXO Logistics, Inc",https://gxo.com/,"Forklift Operator - Weekend Day Shift",https://jobs.gxo.com/job/Hillsboro-Forklift-Operator-Weekend-Day-Shift-OR-97124/1205305900/
"GXO Logistics, Inc",https://gxo.com/,"Lead - Weekend Night Shift",https://jobs.gxo.com/job/Hillsboro-Lead-Weekend-Night-Shift-OR-97124/1205203100/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Supervisor - 1st Shift",https://jobs.gxo.com/job/Phoenix-Warehouse-Supervisor-1st-Shift-AZ-85034/1205432600/
"GXO Logistics, Inc",https://gxo.com/,"Quality Specialist - 2nd Shift",https://jobs.gxo.com/job/Clayton-Quality-Specialist-2nd-Shift-IN-46118/1205457200/
"GXO Logistics, Inc",https://gxo.com/,"Operations Supervisor - 1st Shift",https://jobs.gxo.com/job/Salt-Lake-City-Operations-Supervisor-1st-Shift-UT-84120/1205238700/
"GXO Logistics, Inc",https://gxo.com/,"Stock Operative (R Days)",https://jobs.gxo.com/job/Sherburn-In-Elmet-Stock-Operative-%28R-Days%29/1205408700/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 3rd Shift",https://jobs.gxo.com/job/Union-City-Lead-3rd-Shift-GA-30291/1205196400/
"GXO Logistics, Inc",https://gxo.com/,"Inventory Specialist - 2nd Shift",https://jobs.gxo.com/job/Carlisle-Inventory-Specialist-2nd-Shift-PA-17015/1205196000/
"GXO Logistics, Inc",https://gxo.com/,"Maintenance Technician - 2nd Shift",https://jobs.gxo.com/job/Carlisle-Maintenance-Technician-2nd-Shift-PA-17015/1205202800/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 2nd Shift",https://jobs.gxo.com/job/Carlisle-Lead-2nd-Shift-PA-17015/1205201400/
"GXO Logistics, Inc",https://gxo.com/,"Class 1 Driver",https://jobs.gxo.com/job/Milton-Keynes-Class-1-Driver/1205201300/
"GXO Logistics, Inc",https://gxo.com/,"Transportation Specialist - Multiple Shifts",https://jobs.gxo.com/job/Hagerstown-Transportation-Specialist-Multiple-Shifts-MD-21740/1205531300/
"GXO Logistics, Inc",https://gxo.com/,"Chief of Staff - High Point, NC",https://jobs.gxo.com/job/High-Point-Chief-of-Staff-High-Point%2C-NC-NC-27265/1205587400/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operations Supervisor - 1st Shift",https://jobs.gxo.com/job/Manassas-Warehouse-Operations-Supervisor-1st-Shift-VA-20109/1205598100/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operative",https://jobs.gxo.com/job/Barnsley-Warehouse-Operative/1193664700/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse First Line Manager",https://jobs.gxo.com/job/Bristol-Warehouse-First-Line-Manager/1193629000/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Omaha-Lead-1st-Shift-NE-68142/1193672900/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse First Line Manager",https://jobs.gxo.com/job/Bristol-Warehouse-First-Line-Manager/1193629100/
"GXO Logistics, Inc",https://gxo.com/,"Class 1 Driver",https://jobs.gxo.com/job/Warrington-Class-1-Driver/1182666500/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operative",https://jobs.gxo.com/job/Barnsley-Warehouse-Operative/1193664200/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operative",https://jobs.gxo.com/job/Barnsley-Warehouse-Operative/1193663400/
"GXO Logistics, Inc",https://gxo.com/,"Driver CDL - Multiple shifts",https://jobs.gxo.com/job/Simi-Valley-Driver-CDL-Multiple-shifts-CA-93065/1194013200/
"GXO Logistics, Inc",https://gxo.com/,"Class 2 Driver",https://jobs.gxo.com/job/Northampton-Class-2-Driver/1204724800/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Team Leader | Waitrose | Reading",https://jobs.gxo.com/job/Reading-Warehouse-Team-Leader-Waitrose-Reading/1204721200/
"GXO Logistics, Inc",https://gxo.com/,"HR Administrator (6 Month FTC)",https://jobs.gxo.com/job/Sherburn-HR-Administrator-%286-Month-FTC%29/1204724000/
"GXO Logistics, Inc",https://gxo.com/,"Customer Service Representative - 2nd Shift",https://jobs.gxo.com/job/Richmond-Customer-Service-Representative-2nd-Shift-VA-23237/1204823400/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Lead - 2nd Shift",https://jobs.gxo.com/job/Hagerstown-Warehouse-Lead-2nd-Shift-MD-21740/1204831000/
"GXO Logistics, Inc",https://gxo.com/,"Payroll MI Analyst",https://jobs.gxo.com/job/Northampton-Payroll-MI-Analyst/1204923700/
"GXO Logistics, Inc",https://gxo.com/,"Class 1 Driver",https://jobs.gxo.com/job/Coventry-Class-1-Driver/1204725600/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Management Systems Analyst - 1st Shift",https://jobs.gxo.com/job/Fort-Worth-Warehouse-Management-Systems-Analyst-1st-Shift-TX-76137/1205140400/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse General Manager",https://jobs.gxo.com/job/Florence-Warehouse-General-Manager-KY-41042/1204978300/
"GXO Logistics, Inc",https://gxo.com/,"Work From Contact Center Support Representative 1",https://jobs.gxo.com/job/Irving-Work-From-Contact-Center-Support-Representative-1-TX-75063/1204798100/
"GXO Logistics, Inc",https://gxo.com/,"Inventory Specialist - 1st Shift",https://jobs.gxo.com/job/Carlisle-Inventory-Specialist-1st-Shift-PA-17015/1204817700/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operative",https://jobs.gxo.com/job/Swindon-Warehouse-Operative/1204822700/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 2nd Shift",https://jobs.gxo.com/job/Carlisle-Lead-2nd-Shift-PA-17015/1204813400/
"GXO Logistics, Inc",https://gxo.com/,"Forklift Operator - 1st Shift",https://jobs.gxo.com/job/Houston-Forklift-Operator-1st-Shift-TX-77032/1204821900/
"GXO Logistics, Inc",https://gxo.com/,"Senior Industrial Engineer - 1st Shift",https://jobs.gxo.com/job/Portland-Senior-Industrial-Engineer-1st-Shift-TN-37148/1204969500/
"GXO Logistics, Inc",https://gxo.com/,"HR Administrator",https://jobs.gxo.com/job/Crick-HR-Administrator/1192974100/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 2nd Shift",https://jobs.gxo.com/job/Lithia-Springs-Lead-2nd-Shift-GA-30122/1192983700/
"GXO Logistics, Inc",https://gxo.com/,"Lead - Weekend Night Shift - Lebanon, IN",https://jobs.gxo.com/job/Lebanon-Lead-Weekend-Night-Shift-Lebanon%2C-IN-IN-46052/1193115700/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Lithia-Springs-Lead-1st-Shift-GA-30122/1192984000/
"GXO Logistics, Inc",https://gxo.com/,"Senior FPA Manager - Hyrbid, Irving, TX",https://jobs.gxo.com/job/Irving-Senior-FPA-Manager-Hyrbid%2C-Irving%2C-TX-TX-75063/1193187300/
"GXO Logistics, Inc",https://gxo.com/,"Senior Engineer, Application Development (Java) - High Point, NC",https://jobs.gxo.com/job/High-Point-Senior-Engineer%2C-Application-Development-%28Java%29-High-Point%2C-NC-NC-27265/1193513700/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Austin-Lead-1st-Shift-TX-78754/1204205300/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 3rd Shift",https://jobs.gxo.com/job/Union-City-Lead-3rd-Shift-GA-30291/1204205400/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 2nd Shift",https://jobs.gxo.com/job/Fairburn-Lead-2nd-Shift-GA-30213/1204205800/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Richardson-Lead-1st-Shift-TX-75082/1204205700/
"GXO Logistics, Inc",https://gxo.com/,"Inventory Specialist - 2nd Shift",https://jobs.gxo.com/job/Mechanicsburg-Inventory-Specialist-2nd-Shift-PA-17055/1204214300/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse First Line Manager FTC -6 (Sunday - Thursday Rotation)",https://jobs.gxo.com/job/Doncaster-Warehouse-First-Line-Manager-FTC-6-%28Sunday-Thursday-Rotation%29/1204211900/
"GXO Logistics, Inc",https://gxo.com/,"Forklift Operator - 1st Shift",https://jobs.gxo.com/job/Fairburn-Forklift-Operator-1st-Shift-GA-30213/1204216300/
"GXO Logistics, Inc",https://gxo.com/,"Class 1 Driver",https://jobs.gxo.com/job/Wellingborough-Class-1-Driver/1204216100/
"GXO Logistics, Inc",https://gxo.com/,"Class 1 Driver",https://jobs.gxo.com/job/Wellingborough-Class-1-Driver/1204215800/
"GXO Logistics, Inc",https://gxo.com/,"Control Room Technician",https://jobs.gxo.com/job/Sherburn-in-Elmet-Control-Room-Technician/1204227400/
"GXO Logistics, Inc",https://gxo.com/,"HR Manager",https://jobs.gxo.com/job/Sheffield-HR-Manager/1204217000/
"GXO Logistics, Inc",https://gxo.com/,"Shipping Supervisor - 2nd Shift 1",https://jobs.gxo.com/job/Fort-Worth-Shipping-Supervisor-2nd-Shift-1-TX-76137/1204256100/
"GXO Logistics, Inc",https://gxo.com/,"Contract Pre-Employment Processor - DOT Experience Required (Remote)",https://jobs.gxo.com/job/Remote-Contract-Pre-Employment-Processor-DOT-Experience-Required-%28Remote%29-NC-27265/1204544000/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Administrator (outbound)",https://jobs.gxo.com/job/West-Hallam-Warehouse-Administrator-%28outbound%29/1204283400/
"GXO Logistics, Inc",https://gxo.com/,"Driver Non-CDL - Jacksonville, FL",https://jobs.gxo.com/job/Jacksonville-Driver-Non-CDL-Jacksonville%2C-FL-FL-32219/1204396200/
"GXO Logistics, Inc",https://gxo.com/,"Quality Specialist - 1st Shift",https://jobs.gxo.com/job/Hillsboro-Quality-Specialist-1st-Shift-OR-97124/1204355200/
"GXO Logistics, Inc",https://gxo.com/,"Operations Supervisor - 2nd Shift",https://jobs.gxo.com/job/Perris-Operations-Supervisor-2nd-Shift-CA-92571/1204290600/
"GXO Logistics, Inc",https://gxo.com/,"Data Center Logistics Associate - 1st Shift",https://jobs.gxo.com/job/Red-Oak-Data-Center-Logistics-Associate-1st-Shift-TX-75154/1204215600/
"GXO Logistics, Inc",https://gxo.com/,"Drivers Mate",https://jobs.gxo.com/job/Croydon-Drivers-Mate/1204330000/
"GXO Logistics, Inc",https://gxo.com/,"Drivers Mate",https://jobs.gxo.com/job/Northampton-Drivers-Mate/1204322600/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Lead - Multiple Shifts",https://jobs.gxo.com/job/West-Jefferson-Warehouse-Lead-Multiple-Shifts-OH-43162/1204490500/
"GXO Logistics, Inc",https://gxo.com/,"Maintenance Technician II - Multiple Shifts",https://jobs.gxo.com/job/West-Jefferson-Maintenance-Technician-II-Multiple-Shifts-OH-43162/1204495000/
"GXO Logistics, Inc",https://gxo.com/,"Maintenance Supervisor - 1st Shift",https://jobs.gxo.com/job/Statesville-Maintenance-Supervisor-1st-Shift-NC-28625/1204352700/
"GXO Logistics, Inc",https://gxo.com/,"Maintenance Technician III - Multiple Shifts",https://jobs.gxo.com/job/West-Jefferson-Maintenance-Technician-III-Multiple-Shifts-OH-43162/1204497100/
"GXO Logistics, Inc",https://gxo.com/,"Clerk II - 1st Shift",https://jobs.gxo.com/job/West-Jefferson-Clerk-II-1st-Shift-OH-43162/1204498200/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Clerk - Multiple Shifts",https://jobs.gxo.com/job/West-Jefferson-Warehouse-Clerk-Multiple-Shifts-OH-43162/1204470400/
"GXO Logistics, Inc",https://gxo.com/,"Forklift Operator - Multiple Shifts",https://jobs.gxo.com/job/West-Jefferson-Forklift-Operator-Multiple-Shifts-OH-43162/1204494000/
"GXO Logistics, Inc",https://gxo.com/,"Operations Supervisor - Weekend Day Shift",https://jobs.gxo.com/job/Lebanon-Operations-Supervisor-Weekend-Day-Shift-IN-46052/1204283000/
"GXO Logistics, Inc",https://gxo.com/,"Driver Non-CDL - Pryor, OK",https://jobs.gxo.com/job/Pryor-Driver-Non-CDL-Pryor%2C-OK-OK-74361/1204633200/
"GXO Logistics, Inc",https://gxo.com/,"Forklift Operator - 2nd Shift",https://jobs.gxo.com/job/Jacksonville-Forklift-Operator-2nd-Shift-FL-32219/1204396500/
"GXO Logistics, Inc",https://gxo.com/,"Senior .Net Software Engineer 1",https://jobs.gxo.com/job/Raleigh-Senior-_Net-Software-Engineer-1-NC-27615/1137441100/
"GXO Logistics, Inc",https://gxo.com/,"Industrial Engineer - 1st Shift",https://jobs.gxo.com/job/Clayton-Industrial-Engineer-1st-Shift-IN-46118/1145019000/
"GXO Logistics, Inc",https://gxo.com/,"Senior .Net Software Engineer",https://jobs.gxo.com/job/Charlotte-Senior-_Net-Software-Engineer-NC-28208/1137439900/
"GXO Logistics, Inc",https://gxo.com/,"Inventory Specialist - 1st Shift",https://jobs.gxo.com/job/Mechanicsburg-Inventory-Specialist-1st-Shift-PA-17055/1203705400/
"GXO Logistics, Inc",https://gxo.com/,"Inventory Specialist - 2nd Shift",https://jobs.gxo.com/job/Richmond-Inventory-Specialist-2nd-Shift-VA-23237/1203705300/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Olathe-Lead-1st-Shift-KS-66061/1203705600/
"GXO Logistics, Inc",https://gxo.com/,"Security - 1st Shift",https://jobs.gxo.com/job/San-Bernardino-Security-1st-Shift-CA-92408/1203701800/
"GXO Logistics, Inc",https://gxo.com/,"Class 1 Driver",https://jobs.gxo.com/job/Enfield-Class-1-Driver/1203696400/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse First Line Manager",https://jobs.gxo.com/job/Stoke-Warehouse-First-Line-Manager/1203730100/
"GXO Logistics, Inc",https://gxo.com/,"Administrative Assistant - 1st Shift",https://jobs.gxo.com/job/Hillsboro-Administrative-Assistant-1st-Shift-OR-97124/1203806900/
"GXO Logistics, Inc",https://gxo.com/,"Material Handler - Weekend Night Shift",https://jobs.gxo.com/job/Hillsboro-Material-Handler-Weekend-Night-Shift-OR-97124/1203703400/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Omaha-Lead-1st-Shift-NE-68138/1203702600/
"GXO Logistics, Inc",https://gxo.com/,"Security Specialsit - Shift: Sat & Sun 7:00 am - 7:30 pm & Mon & Tues - 7:00 am - 3:30 pm",https://jobs.gxo.com/job/Olive-Branch-Security-Specialsit-Shift-Sat-&-Sun-700-am-730-pm-&-Mon-&-Tues-700-am-330-pm-MS-38654/1203856100/
"GXO Logistics, Inc",https://gxo.com/,"Manager, Environmental Health, and Safety - 1st Shift",https://jobs.gxo.com/job/Hillsboro-Manager%2C-Environmental-Health%2C-and-Safety-1st-Shift-OR-97124/1203871200/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operative",https://jobs.gxo.com/job/Kegworth-Warehouse-Operative/1203928000/
"GXO Logistics, Inc",https://gxo.com/,"Material Handler - 2nd Shift",https://jobs.gxo.com/job/Everett-Material-Handler-2nd-Shift-WA-98204/1203926600/
"GXO Logistics, Inc",https://gxo.com/,"Verification - 2nd Shift",https://jobs.gxo.com/job/Carrollton-Verification-2nd-Shift-TX-75007/1203925500/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Goodyear-Lead-1st-Shift-AZ-85395/1203849400/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Supervisor - 1st Shift 1",https://jobs.gxo.com/job/Plano-Warehouse-Supervisor-1st-Shift-1-TX-75075/1203786300/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operations Manager - 2nd Shift",https://jobs.gxo.com/job/Omaha-Warehouse-Operations-Manager-2nd-Shift-NE-68138/1204137900/
"GXO Logistics, Inc",https://gxo.com/,"Security Specialist",https://jobs.gxo.com/job/Horn-Lake-Security-Specialist-MS-38671/1203673600/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Red-Oak-Lead-1st-Shift-TX-75154/1203701600/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operations Manager - 1st Shift",https://jobs.gxo.com/job/Mechanicsburg-Warehouse-Operations-Manager-1st-Shift-PA-17055/1204108700/
"GXO Logistics, Inc",https://gxo.com/,"Operations Supervisor - 3rd Shift",https://jobs.gxo.com/job/Pryor-Operations-Supervisor-3rd-Shift-OK-74361/1203943000/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Operations Supervisor - 2nd Shift",https://jobs.gxo.com/job/Omaha-Warehouse-Operations-Supervisor-2nd-Shift-NE-68138/1203997400/
"GXO Logistics, Inc",https://gxo.com/,"Operations Supervisor - 1st Shift",https://jobs.gxo.com/job/Pryor-Operations-Supervisor-1st-Shift-OK-74361/1203983300/
"GXO Logistics, Inc",https://gxo.com/,"Operations Supervisor - 2nd Shift",https://jobs.gxo.com/job/Pryor-Operations-Supervisor-2nd-Shift-OK-74361/1203971600/
"GXO Logistics, Inc",https://gxo.com/,"Warehouse Supervisor - 2nd Shift",https://jobs.gxo.com/job/Mechanicsburg-Warehouse-Supervisor-2nd-Shift-PA-17055/1204108400/
"GXO Logistics, Inc",https://gxo.com/,"Lead - 1st Shift",https://jobs.gxo.com/job/Hanahan-Lead-1st-Shift-SC-29461/1203926900/
